
x=1.784425  erro_sin=0.000000e+00
x=1.796991  erro_sin=0.000000e+00
x=1.809557  erro_sin=0.000000e+00
x=1.822124  erro_sin=0.000000e+00
x=1.834690  erro_sin=0.000000e+00
x=1.847256  erro_sin=0.000000e+00
x=1.859823  erro_sin=0.000000e+00
x=1.872389  erro_sin=0.000000e+00
x=1.884956  erro_sin=1.110223e-16
x=1.897522  erro_sin=0.000000e+00
x=1.910088  erro_sin=0.000000e+00
x=1.922655  erro_sin=0.000000e+00
x=1.935221  erro_sin=0.000000e+00
x=1.947787  erro_sin=0.000000e+00
x=1.960354  erro_sin=0.000000e+00
x=1.972920  erro_sin=0.000000e+00
x=1.985487  erro_sin=0.000000e+00
x=1.998053  erro_sin=0.000000e+00
x=2.010619  erro_sin=1.110223e-16
x=2.023186  erro_sin=1.110223e-16
x=2.035752  erro_sin=2.220446e-16
x=2.048318  erro_sin=3.330669e-16
x=2.060885  erro_sin=4.440892e-16
x=2.073451  erro_sin=7.771561e-16
x=2.086018  erro_sin=9.992007e-16
x=2.098584  erro_sin=1.443290e-15
x=2.111150  erro_sin=2.109424e-15
x=2.123717  erro_sin=2.886580e-15
x=2.136283  erro_sin=3.774758e-15
x=2.148849  erro_sin=5.329071e-15
x=2.161416  erro_sin=7.105427e-15
x=2.173982  erro_sin=9.658940e-15
x=2.186548  erro_sin=1.287859e-14
x=2.199115  erro_sin=1.709743e-14
x=2.211681  erro_sin=2.242651e-14
x=2.224248  erro_sin=2.964295e-14
x=2.236814  erro_sin=3.863576e-14
x=2.249380  erro_sin=5.018208e-14
x=2.261947  erro_sin=6.494805e-14
x=2.274513  erro_sin=8.359979e-14
x=2.287079  erro_sin=1.071365e-13
x=2.299646  erro_sin=1.365574e-13
x=2.312212  erro_sin=1.735279e-13
x=2.324779  erro_sin=2.194911e-13
x=2.337345  erro_sin=2.766676e-13
x=2.349911  erro_sin=3.473888e-13
x=2.362478  erro_sin=6.241563e-12
x=2.375044  erro_sin=5.052847e-12
x=2.387610  erro_sin=4.076073e-12
x=2.400177  erro_sin=3.276379e-12
x=2.412743  erro_sin=2.623790e-12
x=2.425310  erro_sin=2.093103e-12
x=2.437876  erro_sin=1.662892e-12
x=2.450442  erro_sin=1.315947e-12
x=2.463009  erro_sin=1.036615e-12
x=2.475575  erro_sin=8.132384e-13
x=2.488141  erro_sin=6.348255e-13
x=2.500708  erro_sin=4.933831e-13
x=2.513274  erro_sin=3.813616e-13
x=2.525840  erro_sin=2.933209e-13
x=2.538407  erro_sin=2.243761e-13
x=2.550973  erro_sin=1.707523e-13
x=2.563540  erro_sin=1.291189e-13
x=2.576106  erro_sin=9.703349e-14
x=2.588672  erro_sin=7.249756e-14
x=2.601239  erro_sin=5.373479e-14
x=2.613805  erro_sin=3.963496e-14
x=2.626371  erro_sin=2.903233e-14
x=2.638938  erro_sin=2.109424e-14
x=2.651504  erro_sin=1.515454e-14
x=2.664071  erro_sin=1.093570e-14
x=2.676637  erro_sin=7.716050e-15
x=2.689203  erro_sin=5.440093e-15
x=2.701770  erro_sin=3.774758e-15
x=2.714336  erro_sin=2.664535e-15
x=2.726902  erro_sin=1.831868e-15
x=2.739469  erro_sin=1.276756e-15
x=2.752035  erro_sin=8.881784e-16
x=2.764602  erro_sin=6.661338e-16
x=2.777168  erro_sin=4.440892e-16
x=2.789734  erro_sin=2.775558e-16
x=2.802301  erro_sin=2.775558e-16
x=2.814867  erro_sin=1.665335e-16
x=2.827433  erro_sin=1.665335e-16
x=2.840000  erro_sin=1.110223e-16
x=2.852566  erro_sin=1.110223e-16
x=2.865133  erro_sin=1.110223e-16
x=2.877699  erro_sin=5.551115e-17
x=2.890265  erro_sin=1.110223e-16
x=2.902832  erro_sin=1.387779e-16
x=2.915398  erro_sin=1.110223e-16
x=2.927964  erro_sin=1.110223e-16
x=2.940531  erro_sin=1.110223e-16
x=2.953097  erro_sin=1.110223e-16
x=2.965663  erro_sin=1.110223e-16
x=2.978230  erro_sin=1.387779e-16
x=2.990796  erro_sin=1.110223e-16
x=3.003363  erro_sin=1.110223e-16
x=3.015929  erro_sin=1.110223e-16
x=3.028495  erro_sin=1.249001e-16
x=3.041062  erro_sin=1.249001e-16
x=3.053628  erro_sin=1.249001e-16
x=3.066194  erro_sin=1.110223e-16
x=3.078761  erro_sin=1.249001e-16
x=3.091327  erro_sin=1.249001e-16
x=3.103894  erro_sin=1.179612e-16
x=3.116460  erro_sin=1.214306e-16
x=3.129026  erro_sin=1.214306e-16
x=3.141593  erro_sin=1.224647e-16
x=3.154159  erro_sin=1.231654e-16
x=3.166725  erro_sin=1.249001e-16
x=3.179292  erro_sin=1.249001e-16
x=3.191858  erro_sin=1.249001e-16
x=3.204425  erro_sin=1.249001e-16
x=3.216991  erro_sin=1.249001e-16
x=3.229557  erro_sin=1.110223e-16
x=3.242124  erro_sin=1.249001e-16
x=3.254690  erro_sin=1.249001e-16
x=3.267256  erro_sin=1.387779e-16
x=3.279823  erro_sin=1.387779e-16
x=3.292389  erro_sin=1.110223e-16
x=3.304955  erro_sin=1.110223e-16
x=3.317522  erro_sin=1.387779e-16
x=3.330088  erro_sin=1.387779e-16
x=3.342655  erro_sin=1.387779e-16
x=3.355221  erro_sin=1.110223e-16
x=3.367787  erro_sin=1.387779e-16
x=3.380354  erro_sin=1.110223e-16
x=3.392920  erro_sin=1.110223e-16
x=3.405486  erro_sin=1.110223e-16
x=3.418053  erro_sin=1.110223e-16
x=3.430619  erro_sin=1.110223e-16
x=3.443186  erro_sin=1.110223e-16
x=3.455752  erro_sin=5.551115e-17
x=3.468318  erro_sin=0.000000e+00
x=3.480885  erro_sin=0.000000e+00
x=3.493451  erro_sin=1.110223e-16
x=3.506017  erro_sin=1.665335e-16
x=3.518584  erro_sin=3.330669e-16
x=3.531150  erro_sin=6.661338e-16
x=3.543717  erro_sin=1.054712e-15
x=3.556283  erro_sin=1.609823e-15
x=3.568849  erro_sin=2.386980e-15
x=3.581416  erro_sin=3.608225e-15
x=3.593982  erro_sin=5.218048e-15
x=3.606548  erro_sin=7.494005e-15
x=3.619115  erro_sin=1.065814e-14
x=3.631681  erro_sin=1.498801e-14
x=3.644247  erro_sin=2.087219e-14
x=3.656814  erro_sin=2.881029e-14
x=3.669380  erro_sin=3.941292e-14
x=3.681947  erro_sin=5.362377e-14
x=3.694513  erro_sin=7.227552e-14
x=3.707079  erro_sin=9.692247e-14
x=3.719646  erro_sin=1.290079e-13
x=3.732212  erro_sin=1.705303e-13
x=3.744778  erro_sin=2.241540e-13
x=3.757345  erro_sin=2.930989e-13
x=3.769911  erro_sin=3.811396e-13
x=3.782478  erro_sin=4.930500e-13
x=3.795044  erro_sin=6.346035e-13
x=3.807610  erro_sin=8.129053e-13
x=3.820177  erro_sin=1.036393e-12
x=3.832743  erro_sin=1.315614e-12
x=3.845309  erro_sin=1.662781e-12
x=3.857876  erro_sin=2.092881e-12
x=3.870442  erro_sin=2.623679e-12
x=3.883009  erro_sin=3.276157e-12
x=3.895575  erro_sin=4.075962e-12
x=3.908141  erro_sin=5.052625e-12
x=3.920708  erro_sin=6.241341e-12
x=3.933274  erro_sin=3.476108e-13
x=3.945840  erro_sin=2.768896e-13
x=3.958407  erro_sin=2.197131e-13
x=3.970973  erro_sin=1.736389e-13
x=3.983539  erro_sin=1.367795e-13
x=3.996106  erro_sin=1.072475e-13
x=4.008672  erro_sin=8.371082e-14
x=4.021239  erro_sin=6.505907e-14
x=4.033805  erro_sin=5.040413e-14
x=4.046371  erro_sin=3.874678e-14
x=4.058938  erro_sin=2.975398e-14
x=4.071504  erro_sin=2.264855e-14
x=4.084070  erro_sin=1.731948e-14
x=4.096637  erro_sin=1.298961e-14
x=4.109203  erro_sin=9.769963e-15
x=4.121770  erro_sin=7.327472e-15
x=4.134336  erro_sin=5.440093e-15
x=4.146902  erro_sin=3.996803e-15
x=4.159469  erro_sin=2.997602e-15
x=4.172035  erro_sin=2.220446e-15
x=4.184601  erro_sin=1.554312e-15
x=4.197168  erro_sin=1.110223e-15
x=4.209734  erro_sin=8.881784e-16
x=4.222301  erro_sin=5.551115e-16
x=4.234867  erro_sin=4.440892e-16
x=4.247433  erro_sin=3.330669e-16
x=4.260000  erro_sin=3.330669e-16
x=4.272566  erro_sin=2.220446e-16
x=4.285132  erro_sin=1.110223e-16
x=4.297699  erro_sin=1.110223e-16
x=4.310265  erro_sin=1.110223e-16
x=4.322831  erro_sin=1.110223e-16
x=4.335398  erro_sin=0.000000e+00
x=4.347964  erro_sin=1.110223e-16
x=4.360531  erro_sin=0.000000e+00
x=4.373097  erro_sin=0.000000e+00
x=4.385663  erro_sin=1.110223e-16
x=4.398230  erro_sin=0.000000e+00
x=4.410796  erro_sin=0.000000e+00
x=4.423362  erro_sin=0.000000e+00
x=4.435929  erro_sin=1.110223e-16
x=4.448495  erro_sin=0.000000e+00
x=4.461062  erro_sin=1.110223e-16
x=4.473628  erro_sin=0.000000e+00
x=4.486194  erro_sin=1.110223e-16
x=4.498761  erro_sin=1.110223e-16
x=4.511327  erro_sin=1.110223e-16
x=4.523893  erro_sin=0.000000e+00
x=4.536460  erro_sin=0.000000e+00
x=4.549026  erro_sin=0.000000e+00
x=4.561593  erro_sin=0.000000e+00
x=4.574159  erro_sin=1.110223e-16
x=4.586725  erro_sin=1.110223e-16
x=4.599292  erro_sin=0.000000e+00
x=4.611858  erro_sin=0.000000e+00
x=4.624424  erro_sin=0.000000e+00
x=4.636991  erro_sin=0.000000e+00
x=4.649557  erro_sin=0.000000e+00
x=4.662123  erro_sin=0.000000e+00
x=4.674690  erro_sin=0.000000e+00
x=4.687256  erro_sin=0.000000e+00
x=4.699823  erro_sin=0.000000e+00
x=4.712389  erro_sin=0.000000e+00
x=4.724955  erro_sin=0.000000e+00
x=4.737522  erro_sin=0.000000e+00
x=4.750088  erro_sin=0.000000e+00
x=4.762654  erro_sin=0.000000e+00
x=4.775221  erro_sin=0.000000e+00
x=4.787787  erro_sin=0.000000e+00
x=4.800354  erro_sin=0.000000e+00
x=4.812920  erro_sin=0.000000e+00
x=4.825486  erro_sin=1.110223e-16
x=4.838053  erro_sin=0.000000e+00
x=4.850619  erro_sin=0.000000e+00
x=4.863185  erro_sin=0.000000e+00
x=4.875752  erro_sin=0.000000e+00
x=4.888318  erro_sin=0.000000e+00
x=4.900885  erro_sin=0.000000e+00
x=4.913451  erro_sin=1.110223e-16
x=4.926017  erro_sin=1.110223e-16
x=4.938584  erro_sin=0.000000e+00
x=4.951150  erro_sin=0.000000e+00
x=4.963716  erro_sin=0.000000e+00
x=4.976283  erro_sin=1.110223e-16
x=4.988849  erro_sin=1.110223e-16
x=5.001416  erro_sin=1.110223e-16
x=5.013982  erro_sin=1.110223e-16
x=5.026548  erro_sin=0.000000e+00
x=5.039115  erro_sin=1.110223e-16
x=5.051681  erro_sin=0.000000e+00
x=5.064247  erro_sin=0.000000e+00
x=5.076814  erro_sin=1.110223e-16
x=5.089380  erro_sin=0.000000e+00
x=5.101946  erro_sin=0.000000e+00
x=5.114513  erro_sin=0.000000e+00
x=5.127079  erro_sin=0.000000e+00
x=5.139646  erro_sin=0.000000e+00
x=5.152212  erro_sin=1.110223e-16
x=5.164778  erro_sin=1.110223e-16
x=5.177345  erro_sin=2.220446e-16
x=5.189911  erro_sin=3.330669e-16
x=5.202477  erro_sin=4.440892e-16
x=5.215044  erro_sin=6.661338e-16
x=5.227610  erro_sin=9.992007e-16
x=5.240177  erro_sin=1.332268e-15
x=5.252743  erro_sin=1.998401e-15
x=5.265309  erro_sin=2.775558e-15
x=5.277876  erro_sin=3.774758e-15
x=5.290442  erro_sin=5.218048e-15
x=5.303008  erro_sin=7.105427e-15
x=5.315575  erro_sin=9.547918e-15
x=5.328141  erro_sin=1.287859e-14
x=5.340708  erro_sin=1.698641e-14
x=5.353274  erro_sin=2.242651e-14
x=5.365840  erro_sin=2.953193e-14
x=5.378407  erro_sin=3.863576e-14
x=5.390973  erro_sin=5.007106e-14
x=5.403539  erro_sin=6.483702e-14
x=5.416106  erro_sin=8.348877e-14
x=5.428672  erro_sin=1.070255e-13
x=5.441238  erro_sin=1.364464e-13
x=5.453805  erro_sin=1.734168e-13
x=5.466371  erro_sin=2.194911e-13
x=5.478938  erro_sin=2.765566e-13
x=5.491504  erro_sin=3.472778e-13
x=5.504070  erro_sin=6.241674e-12
x=5.516637  erro_sin=5.052958e-12
x=5.529203  erro_sin=4.076184e-12
x=5.541769  erro_sin=3.276490e-12
x=5.554336  erro_sin=2.623901e-12
x=5.566902  erro_sin=2.093214e-12
x=5.579469  erro_sin=1.663114e-12
x=5.592035  erro_sin=1.315947e-12
x=5.604601  erro_sin=1.036837e-12
x=5.617168  erro_sin=8.133494e-13
x=5.629734  erro_sin=6.349365e-13
x=5.642300  erro_sin=4.933831e-13
x=5.654867  erro_sin=3.814726e-13
x=5.667433  erro_sin=2.935430e-13
x=5.680000  erro_sin=2.245981e-13
x=5.692566  erro_sin=1.707523e-13
x=5.705132  erro_sin=1.291189e-13
x=5.717699  erro_sin=9.714451e-14
x=5.730265  erro_sin=7.260859e-14
x=5.742831  erro_sin=5.384582e-14
x=5.755398  erro_sin=3.985701e-14
x=5.767964  erro_sin=2.914335e-14
x=5.780530  erro_sin=2.120526e-14
x=5.793097  erro_sin=1.532108e-14
x=5.805663  erro_sin=1.093570e-14
x=5.818230  erro_sin=7.827072e-15
x=5.830796  erro_sin=5.495604e-15
x=5.843362  erro_sin=3.941292e-15
x=5.855929  erro_sin=2.775558e-15
x=5.868495  erro_sin=1.998401e-15
x=5.881061  erro_sin=1.387779e-15
x=5.893628  erro_sin=9.992007e-16
x=5.906194  erro_sin=7.216450e-16
x=5.918761  erro_sin=5.551115e-16
x=5.931327  erro_sin=4.440892e-16
x=5.943893  erro_sin=3.330669e-16
x=5.956460  erro_sin=3.330669e-16
x=5.969026  erro_sin=2.775558e-16
x=5.981592  erro_sin=2.220446e-16
x=5.994159  erro_sin=2.220446e-16
x=6.006725  erro_sin=2.775558e-16
x=6.019292  erro_sin=2.220446e-16
x=6.031858  erro_sin=2.498002e-16
x=6.044424  erro_sin=2.498002e-16
x=6.056991  erro_sin=2.498002e-16
x=6.069557  erro_sin=2.220446e-16
x=6.082123  erro_sin=2.498002e-16
x=6.094690  erro_sin=2.498002e-16
x=6.107256  erro_sin=2.498002e-16
x=6.119822  erro_sin=2.498002e-16
x=6.132389  erro_sin=2.220446e-16
x=6.144955  erro_sin=2.220446e-16
x=6.157522  erro_sin=2.220446e-16
x=6.170088  erro_sin=2.359224e-16
x=6.182654  erro_sin=2.359224e-16
x=6.195221  erro_sin=2.359224e-16
x=6.207787  erro_sin=2.498002e-16
x=6.220353  erro_sin=2.498002e-16
x=6.232920  erro_sin=2.498002e-16
x=6.245486  erro_sin=2.498002e-16
x=6.258053  erro_sin=2.463307e-16
x=6.270619  erro_sin=2.445960e-16
x=6.283185  erro_sin=2.449294e-16
x=-15.00  my= 3.059023205018272e-07  ref= 3.059023205018258e-07  erro_rel= 4.500e-15
x=-14.91  my= 3.347104524188525e-07  ref= 3.347104524188468e-07  erro_rel= 1.692e-14
x=-14.82  my= 3.662315695240319e-07  ref= 3.662315695240386e-07  erro_rel= 1.836e-14
x=-14.73  my= 4.007211652542038e-07  ref= 4.007211652541998e-07  erro_rel= 9.908e-15
x=-14.64  my= 4.384587939575317e-07  ref= 4.384587939575313e-07  erro_rel= 9.659e-16
x=-14.55  my= 4.797503368127209e-07  ref= 4.797503368127321e-07  erro_rel= 2.339e-14
x=-14.46  my= 5.249304811393927e-07  ref= 5.249304811394046e-07  erro_rel= 2.259e-14
x=-14.37  my= 5.743654331957318e-07  ref= 5.743654331957393e-07  erro_rel= 1.309e-14
x=-14.28  my= 6.284558864519983e-07  ref= 6.284558864519808e-07  erro_rel= 2.797e-14
x=-14.19  my= 6.876402693989123e-07  ref= 6.876402693989190e-07  erro_rel= 9.700e-15
x=-14.10  my= 7.523982992164181e-07  ref= 7.523982992164199e-07  erro_rel= 2.392e-15
x=-14.01  my= 8.232548701061381e-07  ref= 8.232548701061448e-07  erro_rel= 8.102e-15
x=-13.92  my= 9.007843078052310e-07  ref= 9.007843078052168e-07  erro_rel= 1.575e-14
x=-13.83  my= 9.856150247656740e-07  ref= 9.856150247656668e-07  erro_rel= 7.305e-15
x=-13.74  my= 1.078434613732091e-06  ref= 1.078434613732066e-06  erro_rel= 2.238e-14
x=-13.65  my= 1.179995421003196e-06  ref= 1.179995421003189e-06  erro_rel= 6.102e-15
x=-13.56  my= 1.291120644551607e-06  ref= 1.291120644551592e-06  erro_rel= 1.132e-14
x=-13.47  my= 1.412711006429263e-06  ref= 1.412711006429247e-06  erro_rel= 1.079e-14
x=-13.38  my= 1.545752053542184e-06  ref= 1.545752053542188e-06  erro_rel= 2.603e-15
x=-13.29  my= 1.691322145970405e-06  ref= 1.691322145970382e-06  erro_rel= 1.390e-14
x=-13.20  my= 1.850601197581930e-06  ref= 1.850601197581902e-06  erro_rel= 1.522e-14
x=-13.11  my= 2.024880239788171e-06  ref= 2.024880239788181e-06  erro_rel= 5.229e-15
x=-13.02  my= 2.215571885959063e-06  ref= 2.215571885959067e-06  erro_rel= 2.103e-15
x=-12.93  my= 2.424221781316626e-06  ref= 2.424221781316664e-06  erro_rel= 1.572e-14
x=-12.84  my= 2.652521131114701e-06  ref= 2.652521131114730e-06  erro_rel= 1.086e-14
x=-12.75  my= 2.902320408650354e-06  ref= 2.902320408650393e-06  erro_rel= 1.342e-14
x=-12.66  my= 3.175644354218096e-06  ref= 3.175644354218058e-06  erro_rel= 1.214e-14
x=-12.57  my= 3.474708386579035e-06  ref= 3.474708386579038e-06  erro_rel= 7.313e-16
x=-12.48  my= 3.801936559969653e-06  ref= 3.801936559969605e-06  erro_rel= 1.270e-14
x=-12.39  my= 4.159981212197393e-06  ref= 4.159981212197393e-06  erro_rel= 0.000e+00
x=-12.30  my= 4.551744463083252e-06  ref= 4.551744463083215e-06  erro_rel= 8.188e-15
x=-12.21  my= 4.980401737503190e-06  ref= 4.980401737503234e-06  erro_rel= 8.844e-15
x=-12.12  my= 5.449427503696795e-06  ref= 5.449427503696785e-06  erro_rel= 1.865e-15
x=-12.03  my= 5.962623435460965e-06  ref= 5.962623435460902e-06  erro_rel= 1.065e-14
x=-11.94  my= 6.524149226499285e-06  ref= 6.524149226499331e-06  erro_rel= 7.141e-15
x=-11.85  my= 7.138556306690711e-06  ref= 7.138556306690807e-06  erro_rel= 1.353e-14
x=-11.76  my= 7.810824733562808e-06  ref= 7.810824733562725e-06  erro_rel= 1.063e-14
x=-11.67  my= 8.546403557993264e-06  ref= 8.546403557992934e-06  erro_rel= 3.865e-14
x=-11.58  my= 9.351254991322503e-06  ref= 9.351254991322578e-06  erro_rel= 7.971e-15
x=-11.49  my= 1.023190273187546e-05  ref= 1.023190273187515e-05  erro_rel= 3.030e-14
x=-11.40  my= 1.119548484259074e-05  ref= 1.119548484259088e-05  erro_rel= 1.211e-14
x=-11.31  my= 1.224981160837433e-05  ref= 1.224981160837441e-05  erro_rel= 6.776e-15
x=-11.22  my= 1.340342884211699e-05  ref= 1.340342884211684e-05  erro_rel= 1.125e-14
x=-11.13  my= 1.466568715251683e-05  ref= 1.466568715251695e-05  erro_rel= 8.086e-15
x=-11.04  my= 1.604681773515009e-05  ref= 1.604681773514994e-05  erro_rel= 9.290e-15
x=-10.95  my= 1.755801530110587e-05  ref= 1.755801530110575e-05  erro_rel= 6.947e-15
x=-10.86  my= 1.921152881537264e-05  ref= 1.921152881537250e-05  erro_rel= 7.231e-15
x=-10.77  my= 2.102076078044245e-05  ref= 2.102076078044221e-05  erro_rel= 1.112e-14
x=-10.68  my= 2.300037586987898e-05  ref= 2.300037586987894e-05  erro_rel= 1.915e-15
x=-10.59  my= 2.516641979237551e-05  ref= 2.516641979237538e-05  erro_rel= 5.116e-15
x=-10.50  my= 2.753644934974752e-05  ref= 2.753644934974696e-05  erro_rel= 2.030e-14
x=-10.41  my= 3.012967474304443e-05  ref= 3.012967474304418e-05  erro_rel= 8.321e-15
x=-10.32  my= 3.296711528024134e-05  ref= 3.296711528024133e-05  erro_rel= 4.111e-16
x=-10.23  my= 3.607176974758558e-05  ref= 3.607176974758515e-05  erro_rel= 1.202e-14
x=-10.14  my= 3.946880282554302e-05  ref= 3.946880282554325e-05  erro_rel= 5.837e-15
x=-10.05  my= 4.318574906034064e-05  ref= 4.318574906034096e-05  erro_rel= 7.532e-15
x= -9.96  my= 4.725273604437174e-05  ref= 4.725273604437153e-05  erro_rel= 4.446e-15
x= -9.87  my= 5.170272861446135e-05  ref= 5.170272861446159e-05  erro_rel= 4.456e-15
x= -9.78  my= 5.657179604733337e-05  ref= 5.657179604733338e-05  erro_rel= 2.396e-16
x= -9.69  my= 6.189940441800692e-05  ref= 6.189940441800825e-05  erro_rel= 2.146e-14
x= -9.60  my= 6.772873649085269e-05  ref= 6.772873649085330e-05  erro_rel= 9.005e-15
x= -9.51  my= 7.410704173613820e-05  ref= 7.410704173613834e-05  erro_rel= 1.829e-15
x= -9.42  my= 8.108601930914904e-05  ref= 8.108601930915129e-05  erro_rel= 2.774e-14
x= -9.33  my= 8.872223709609774e-05  ref= 8.872223709609744e-05  erro_rel= 3.361e-15
x= -9.24  my= 9.707759022334611e-05  ref= 9.707759022334625e-05  erro_rel= 1.396e-15
x= -9.15  my= 1.062198027464577e-04  ref= 1.062198027464578e-04  erro_rel= 1.276e-15
x= -9.06  my= 1.162229765854153e-04  ref= 1.162229765854142e-04  erro_rel= 9.795e-15
x= -8.97  my= 1.271681921554310e-04  ref= 1.271681921554330e-04  erro_rel= 1.556e-14
x= -8.88  my= 1.391441655617550e-04  ref= 1.391441655617574e-04  erro_rel= 1.753e-14
x= -8.79  my= 1.522479676852979e-04  ref= 1.522479676852951e-04  erro_rel= 1.852e-14
x= -8.70  my= 1.665858109876354e-04  ref= 1.665858109876318e-04  erro_rel= 2.197e-14
x= -8.61  my= 1.822739104128417e-04  ref= 1.822739104128435e-04  erro_rel= 9.815e-15
x= -8.52  my= 1.994394253641193e-04  ref= 1.994394253641207e-04  erro_rel= 6.931e-15
x= -8.43  my= 2.182214903903643e-04  ref= 2.182214903903655e-04  erro_rel= 5.341e-15
x= -8.34  my= 2.387723429369601e-04  ref= 2.387723429369616e-04  erro_rel= 6.357e-15
x= -8.25  my= 2.612585573016674e-04  ref= 2.612585573016647e-04  erro_rel= 1.017e-14
x= -8.16  my= 2.858623947973987e-04  ref= 2.858623947974057e-04  erro_rel= 2.446e-14
x= -8.07  my= 3.127832810657104e-04  ref= 3.127832810657073e-04  erro_rel= 9.706e-15
x= -7.98  my= 3.422394225150342e-04  ref= 3.422394225150357e-04  erro_rel= 4.594e-15
x= -7.89  my= 3.744695749860775e-04  ref= 3.744695749860740e-04  erro_rel= 9.265e-15
x= -7.80  my= 4.097349789797795e-04  ref= 4.097349789797820e-04  erro_rel= 6.086e-15
x= -7.71  my= 4.483214771341699e-04  ref= 4.483214771341724e-04  erro_rel= 5.562e-15
x= -7.62  my= 4.905418311129457e-04  ref= 4.905418311129449e-04  erro_rel= 1.547e-15
x= -7.53  my= 5.367382566854497e-04  ref= 5.367382566854486e-04  erro_rel= 2.020e-15
x= -7.44  my= 5.872851975459897e-04  ref= 5.872851975459840e-04  erro_rel= 9.600e-15
x= -7.35  my= 6.425923603555495e-04  ref= 6.425923603555499e-04  erro_rel= 5.062e-16
x= -7.26  my= 7.031080356064847e-04  ref= 7.031080356064742e-04  erro_rel= 1.496e-14
x= -7.17  my= 7.693227312270838e-04  ref= 7.693227312270913e-04  erro_rel= 9.724e-15
x= -7.08  my= 8.417731483785381e-04  ref= 8.417731483785385e-04  erro_rel= 5.152e-16
x= -6.99  my= 9.210465316693516e-04  ref= 9.210465316693671e-04  erro_rel= 1.683e-14
x= -6.90  my= 1.007785429048505e-03  ref= 1.007785429048498e-03  erro_rel= 7.316e-15
x= -6.81  my= 1.102692899957667e-03  ref= 1.102692899957688e-03  erro_rel= 1.966e-14
x= -6.72  my= 1.206538213958039e-03  ref= 1.206538213958024e-03  erro_rel= 1.204e-14
x= -6.63  my= 1.320163086020503e-03  ref= 1.320163086020485e-03  erro_rel= 1.330e-14
x= -6.54  my= 1.444488499020537e-03  ref= 1.444488499020524e-03  erro_rel= 8.707e-15
x= -6.45  my= 1.580522168736175e-03  ref= 1.580522168736196e-03  erro_rel= 1.345e-14
x= -6.36  my= 1.729366711857144e-03  ref= 1.729366711857133e-03  erro_rel= 6.520e-15
x= -6.27  my= 1.892228583209933e-03  ref= 1.892228583209913e-03  erro_rel= 1.043e-14
x= -6.18  my= 2.070427854640215e-03  ref= 2.070427854640231e-03  erro_rel= 7.541e-15
x= -6.09  my= 2.265408914814274e-03  ref= 2.265408914814290e-03  erro_rel= 6.892e-15
x= -6.00  my= 2.478752176666422e-03  ref= 2.478752176666323e-03  erro_rel= 3.972e-14
x= -5.91  my= 2.712186887386577e-03  ref= 2.712186887386605e-03  erro_rel= 1.023e-14
x= -5.82  my= 2.967605144780855e-03  ref= 2.967605144780902e-03  erro_rel= 1.578e-14
x= -5.73  my= 3.247077233610546e-03  ref= 3.247077233610540e-03  erro_rel= 2.003e-15
x= -5.64  my= 3.552868406221306e-03  ref= 3.552868406221308e-03  erro_rel= 6.103e-16
x= -5.55  my= 3.887457243476041e-03  ref= 3.887457243476072e-03  erro_rel= 8.032e-15
x= -5.46  my= 4.253555744815046e-03  ref= 4.253555744815061e-03  erro_rel= 3.467e-15
x= -5.37  my= 4.654131310283314e-03  ref= 4.654131310283202e-03  erro_rel= 2.404e-14
x= -5.28  my= 5.092430792699084e-03  ref= 5.092430792699114e-03  erro_rel= 5.961e-15
x= -5.19  my= 5.572006814919873e-03  ref= 5.572006814919908e-03  erro_rel= 6.382e-15
x= -5.10  my= 6.096746565515544e-03  ref= 6.096746565515541e-03  erro_rel= 5.691e-16
x= -5.01  my= 6.670903306255174e-03  ref= 6.670903306255168e-03  erro_rel= 9.102e-16
x= -4.92  my= 7.299130846788443e-03  ref= 7.299130846788466e-03  erro_rel= 3.090e-15
x= -4.83  my= 7.986521265955331e-03  ref= 7.986521265955374e-03  erro_rel= 5.430e-15
x= -4.74  my= 8.738646185473035e-03  ref= 8.738646185473150e-03  erro_rel= 1.310e-14
x= -4.65  my= 9.561601930543142e-03  ref= 9.561601930543352e-03  erro_rel= 2.195e-14
x= -4.56  my= 1.046205894342689e-02  ref= 1.046205894342663e-02  erro_rel= 2.537e-14
x= -4.47  my= 1.144731585050545e-02  ref= 1.144731585050552e-02  erro_rel= 6.062e-15
x= -4.38  my= 1.252535862107409e-02  ref= 1.252535862107417e-02  erro_rel= 6.925e-15
x= -4.29  my= 1.370492529736468e-02  ref= 1.370492529736471e-02  erro_rel= 2.152e-15
x= -4.20  my= 1.499557682047757e-02  ref= 1.499557682047745e-02  erro_rel= 7.751e-15
x= -4.11  my= 1.640777452629190e-02  ref= 1.640777452629237e-02  erro_rel= 2.833e-14
x= -4.02  my= 1.795296493950280e-02  ref= 1.795296493950255e-02  erro_rel= 1.391e-14
x= -3.93  my= 1.964367255306429e-02  ref= 1.964367255306495e-02  erro_rel= 3.356e-14
x= -3.84  my= 2.149360134508940e-02  ref= 2.149360134508954e-02  erro_rel= 6.457e-15
x= -3.75  my= 2.351774585600838e-02  ref= 2.351774585600869e-02  erro_rel= 1.328e-14
x= -3.66  my= 2.573251272635937e-02  ref= 2.573251272635949e-02  erro_rel= 4.584e-15
x= -3.57  my= 2.815585368029976e-02  ref= 2.815585368029960e-02  erro_rel= 5.791e-15
x= -3.48  my= 3.080741103275096e-02  ref= 3.080741103275051e-02  erro_rel= 1.453e-14
